patient_id	major_cell_class	n_cells	marker_mean_acinar	marker_mean_b_cell	marker_mean_endocrine	marker_mean_endothelial	marker_mean_fibroblast_caf	marker_mean_malignant_or_ductal	marker_mean_mast	marker_mean_myeloid	marker_mean_nk_cell	marker_mean_t_cell
T20	malignant_epithelial	281	0.9564056939501779	0.009786476868327402	16.26779359430605	0.26453143534994067	0.0889679715302491	26.776817488561257	0.017793594306049824	13.178647686832738	0.08985765124555159	0.04448398576512456
T20	myeloid	24	1.34375	0.0	5.979166666666667	0.11111111111111112	0.06944444444444443	1.238095238095238	0.027777777777777776	12.741666666666667	0.34375	0.19791666666666666
T20	nonmalignant_epithelial	51	9.431372549019608	0.024509803921568627	798.7696078431372	0.36601307189542487	0.09150326797385622	8.560224089635854	0.05228758169934641	2.8078431372549018	0.08333333333333334	0.049019607843137254
T21	B_cell	25	0.43	4.0600000000000005	0.07	0.05333333333333334	0.20000000000000004	0.5028571428571429	0.0	0.42400000000000004	0.09	0.03
T21	T_cell	65	0.7230769230769231	1.0538461538461539	0.1076923076923077	0.05128205128205129	0.3923076923076923	0.9384615384615385	0.0	0.876923076923077	1.3076923076923077	1.5192307692307694
T21	endothelial	34	1.0441176470588236	0.2058823529411765	0.21323529411764705	9.323529411764707	0.4901960784313726	1.1848739495798317	0.0196078431372549	2.7941176470588234	0.1985294117647059	0.09558823529411765
T21	fibroblast_caf	70	1.107142857142857	0.07142857142857142	0.25	0.05714285714285714	54.66428571428571	1.3489795918367347	0.009523809523809523	1.06	0.48571428571428577	0.12142857142857141
T21	malignant_epithelial	232	3.908405172413793	0.1476293103448276	0.44612068965517243	0.1235632183908046	0.9806034482758621	28.150246305418715	0.014367816091954025	3.7991379310344824	0.3308189655172414	0.20689655172413793
T21	myeloid	307	0.7622149837133552	0.10586319218241043	0.16286644951140064	0.05320304017372421	0.4060803474484256	0.8748255002326665	0.0054288816503800215	14.20130293159609	0.21091205211726385	0.2687296416938111
T21	nonmalignant_epithelial	74	97.41216216216216	0.08445945945945946	0.2668918918918919	0.08108108108108109	0.5698198198198198	4.050193050193051	0.031531531531531536	1.3756756756756756	0.2533783783783784	0.17567567567567566
T22	B_cell	231	0.015151515151515152	5.712121212121212	0.09523809523809523	0.023088023088023088	0.06204906204906205	0.6128633271490413	0.001443001443001443	0.6528138528138527	0.032467532467532464	0.05411255411255411
T22	T_cell	571	0.014448336252189142	0.19045534150612958	0.10726795096322242	0.01284296555750146	0.08085230589608873	0.5466599949962472	0.4541739638061879	0.5271453590192644	1.2946584938704029	2.2543782837127844
T22	endothelial	29	0.05172413793103449	0.26724137931034486	0.18103448275862066	18.931034482758623	0.10919540229885057	1.1527093596059113	0.034482758620689655	1.0068965517241382	0.09482758620689655	0.12931034482758622
T22	fibroblast_caf	107	0.0397196261682243	0.04205607476635513	0.12383177570093458	0.028037383177570093	27.65732087227414	0.8384512683578105	0.003115264797507788	0.9588785046728973	0.07009345794392523	0.1588785046728972
T22	malignant_epithelial	1032	0.69234496124031	0.1310562015503876	1.1271802325581395	0.039082687338501294	0.5427971576227391	13.165697674418604	0.011627906976744186	7.655620155038761	0.06661821705426357	0.11652131782945738
T22	myeloid	244	0.03586065573770492	0.10758196721311475	0.16598360655737704	0.031420765027322405	0.1407103825136612	1.076112412177986	0.00546448087431694	11.559836065573771	0.08401639344262296	0.42827868852459017
T22	nonmalignant_epithelial	1	0.25	0.0	656.75	0.0	0.6666666666666666	10.285714285714286	0.0	4.2	0.0	0.25
T23	B_cell	95	0.002631578947368421	3.1868421052631577	0.3631578947368421	0.0631578947368421	1.366666666666667	0.12932330827067667	0.16140350877192983	0.10315789473684209	0.08421052631578949	0.06842105263157894
T23	T_cell	399	0.022556390977443608	2.9774436090225564	2.9147869674185465	0.10192147034252297	3.117794486215539	0.3899033297529538	1.314954051796157	0.3243107769423559	0.9912280701754386	1.231829573934837
T23	endothelial	180	0.02222222222222222	0.26805555555555555	0.7888888888888889	8.329629629629629	2.994444444444445	0.36666666666666664	0.04814814814814814	0.3288888888888889	0.2097222222222222	0.2361111111111111
T23	fibroblast_caf	1550	0.018870967741935484	0.14290322580645162	0.6180645161290322	0.08795698924731184	48.19752688172043	0.32682027649769585	0.11440860215053762	0.2872258064516129	0.19451612903225807	0.18516129032258066
T23	malignant_epithelial	282	0.06117021276595745	0.276595744680851	1.3430851063829787	0.19385342789598106	6.8575650118203315	18.74113475177305	0.11583924349881797	1.4354609929078015	0.30407801418439717	0.24113475177304966
T23	myeloid	318	0.02358490566037736	0.2578616352201258	0.5479559748427674	0.07547169811320754	2.25314465408805	0.3238993710691824	0.08176100628930817	9.462893081761006	0.19575471698113206	0.3852201257861635
T23	nonmalignant_epithelial	41	19.176829268292682	0.1646341463414634	68.35365853658537	0.09756097560975611	3.528455284552846	4.041811846689895	0.048780487804878044	0.2829268292682927	0.2134146341463415	0.3292682926829269
T24	B_cell	1	0.75	2.5	2.5	0.0	0.3333333333333333	0.14285714285714285	0.0	0.8	0.5	0.25
T24	T_cell	77	1.9318181818181817	0.12987012987012986	5.318181818181818	0.15151515151515152	0.3658008658008658	0.18552875695732837	1.7229437229437232	0.22857142857142856	1.9253246753246755	2.3668831168831166
T24	endothelial	498	3.4387550200803214	0.1330321285140562	9.8820281124498	9.57095046854083	0.7590361445783133	0.31210556511761334	0.08500669344042838	0.3590361445783133	0.19879518072289157	0.10692771084337349
T24	fibroblast_caf	610	3.6999999999999997	0.031967213114754096	7.783606557377049	0.2863387978142076	25.579234972677597	0.285480093676815	0.013661202185792351	0.22557377049180327	0.10245901639344263	0.13688524590163936
T24	malignant_epithelial	229	4.57532751091703	0.03820960698689956	16.08296943231441	0.5152838427947598	1.00509461426492	9.038053649407361	0.01601164483260553	7.57991266375546	0.12882096069868998	0.1168122270742358
T24	myeloid	83	3.569277108433735	0.024096385542168676	7.2620481927710845	0.20883534136546186	0.4578313253012048	0.22030981067125646	0.01204819277108434	8.539759036144577	0.060240963855421686	0.2319277108433735
T24	nonmalignant_epithelial	319	108.60266457680251	0.7711598746081504	188.67476489028215	0.5308254963427377	0.9681295715778475	2.4128974473802067	0.02716823406478579	1.2231974921630093	0.12852664576802508	0.1238244514106583
T2	B_cell	1013	0.2914610069101678	2.212734452122409	0.4859328726554788	0.03520895031260283	0.03751233958538993	0.07572979833591877	0.05626850937808489	0.09930898321816387	0.047877591312931886	0.05454096742349457
T2	T_cell	775	0.34225806451612906	0.5803225806451613	0.5383870967741935	0.04860215053763441	0.04795698924731182	0.09069124423963133	0.09849462365591398	0.13393548387096774	0.8596774193548387	1.286774193548387
T2	endothelial	242	0.6146694214876033	0.37293388429752067	0.9907024793388429	7.263085399449036	0.07920110192837466	0.16706021251475797	0.011019283746556474	0.15619834710743802	0.2303719008264463	0.1652892561983471
T2	fibroblast_caf	223	0.4058295964125561	0.242152466367713	0.6748878923766816	0.04783258594917788	8.10762331838565	0.09609224855861627	0.0014947683109118087	0.09327354260089685	0.12219730941704035	0.14237668161434977
T2	malignant_epithelial	166	6.635542168674699	0.5060240963855421	1.980421686746988	0.13654618473895583	0.142570281124498	10.933734939759038	0.04618473895582329	4.843373493975903	0.23042168674698796	0.25301204819277107
T2	myeloid	243	0.7407407407407407	0.301440329218107	0.9681069958847737	0.08779149519890261	0.06721536351165981	0.12522045855379188	0.008230452674897118	5.423868312757202	0.18004115226337447	0.3271604938271605
T2	nonmalignant_epithelial	379	48.635883905013195	0.3344327176781003	13.945910290237467	0.1125769569041337	0.12093227792436234	2.4907651715039583	0.007915567282321899	0.29076517150395775	0.17480211081794195	0.1866754617414248
T3	B_cell	16	0.015625	1.75	0.609375	0.041666666666666664	0.22916666666666666	0.4017857142857143	0.0	0.2625	0.109375	0.015625
T3	T_cell	100	0.015000000000000001	0.57	1.21	0.08333333333333333	0.4650000000000001	0.48285714285714293	0.47000000000000003	0.29400000000000004	1.8975	1.1149999999999998
T3	endothelial	176	0.024147727272727272	0.08664772727272727	2.022727272727273	5.524621212121212	0.7481060606060606	0.7913961038961039	0.013257575757575758	0.40681818181818186	0.10369318181818182	0.06960227272727272
T3	fibroblast_caf	445	0.020786516853932586	0.03146067415730337	1.6455056179775283	0.1205992509363296	18.314232209737828	0.5746388443017656	0.008988764044943821	0.3806741573033708	0.07640449438202247	0.07696629213483146
T3	malignant_epithelial	381	0.37139107611548555	0.04330708661417323	2.148293963254593	0.1426071741032371	0.888888888888889	5.86201724784402	0.008748906386701663	2.1343832020997375	0.08661417322834646	0.05380577427821523
T3	myeloid	192	0.01953125	0.022135416666666668	1.3502604166666665	0.07986111111111112	0.4748263888888889	0.4345238095238096	0.005208333333333333	6.285416666666667	0.07161458333333333	0.16536458333333331
T3	nonmalignant_epithelial	7	0.14285714285714285	0.25	926.2142857142857	0.19047619047619047	1.3809523809523812	1.877551020408163	0.047619047619047616	1.285714285714286	0.10714285714285714	0.07142857142857142
T4	B_cell	73	0.05136986301369863	1.9143835616438354	1.1986301369863013	0.0273972602739726	0.1917808219178082	0.48336594911937375	0.0091324200913242	0.6109589041095891	0.06506849315068493	0.03424657534246575
T4	T_cell	199	0.061557788944723614	0.23743718592964824	1.4396984924623117	0.018425460636515914	0.20435510887772193	0.4881550610193826	0.3852596314907873	0.5798994974874372	2.193467336683417	1.608040201005025
T4	endothelial	52	0.11538461538461538	0.19711538461538458	2.8461538461538463	6.980769230769231	0.3461538461538462	1.032967032967033	0.05769230769230769	0.953846153846154	0.17307692307692307	0.125
T4	fibroblast_caf	177	0.07768361581920905	0.0790960451977401	1.9661016949152543	0.03954802259887006	25.02542372881356	0.7732041969330105	0.018832391713747645	0.7401129943502824	0.1016949152542373	0.0903954802259887
T4	malignant_epithelial	414	0.6733091787439613	0.15640096618357488	11.323067632850242	0.071658615136876	0.573268921095008	10.957556935817806	0.08293075684380033	6.034782608695652	0.17995169082125606	0.18115942028985507
T4	myeloid	96	0.140625	0.17447916666666669	1.8802083333333333	0.03819444444444444	0.3038194444444444	0.7529761904761905	0.1423611111111111	16.391666666666666	0.13802083333333334	0.29166666666666663
T4	nonmalignant_epithelial	16	92.546875	0.375	338.015625	0.08333333333333333	0.7916666666666666	4.857142857142857	0.020833333333333332	2.25	0.265625	0.171875
T5	B_cell	1	0.75	3.0	2.5	0.6666666666666666	0.0	0.14285714285714285	0.0	0.2	0.5	0.0
T5	T_cell	50	2.4	0.365	6.3	0.35333333333333333	0.21000000000000005	0.3828571428571429	0.7733333333333334	0.284	4.92	2.045
T5	endothelial	295	2.703389830508474	0.07711864406779662	7.991525423728813	6.942372881355933	0.27288135593220336	0.5292978208232445	0.015819209039548022	0.2440677966101695	0.38474576271186445	0.21271186440677967
T5	fibroblast_caf	272	2.0533088235294117	0.017463235294117647	6.127757352941177	0.37254901960784315	7.639705882352941	0.40756302521008403	0.00980392156862745	0.2	0.25735294117647056	0.19485294117647062
T5	malignant_epithelial	97	9.381443298969073	0.07216494845360824	25.5	1.5051546391752577	0.7216494845360825	26.4079528718704	0.017182130584192438	3.74020618556701	1.0154639175257731	0.5567010309278351
T5	myeloid	201	2.7524875621890548	0.017412935323383085	7.901741293532338	0.4776119402985075	0.24129353233830844	0.51954513148543	0.014925373134328358	5.120398009950248	0.37810945273631835	0.3843283582089553
T5	nonmalignant_epithelial	199	52.59296482412061	0.035175879396984924	112.74371859296481	0.711892797319933	0.37520938023450584	1.760229720028715	0.011725293132328308	0.6763819095477387	0.46984924623115576	0.2851758793969849
T6	B_cell	6	0.8333333333333333	2.583333333333333	6.791666666666667	0.3333333333333333	0.16666666666666666	0.5714285714285714	0.0	0.16666666666666666	0.0	0.08333333333333333
T6	T_cell	41	1.152439024390244	0.39634146341463417	12.914634146341463	0.4796747967479675	0.16260162601626016	0.5644599303135889	0.008130081300813009	0.16585365853658535	4.201219512195122	2.3719512195121952
T6	endothelial	402	2.2524875621890548	0.19402985074626866	19.80286069651741	12.564676616915426	0.3577943615257048	0.9722814498933902	0.08043117744610281	0.31691542288557206	0.15796019900497513	0.15671641791044774
T6	fibroblast_caf	274	1.4990875912408759	0.06478102189781022	12.709854014598541	0.4294403892944039	12.773114355231144	0.6470281543274244	0.01824817518248175	0.2700729927007299	0.14416058394160583	0.18248175182481752
T6	malignant_epithelial	290	3.721551724137931	0.1482758620689655	32.44051724137931	1.1505747126436783	0.5488505747126438	21.893596059113303	0.05862068965517241	1.5289655172413792	0.22586206896551725	0.28879310344827586
T6	myeloid	246	2.3363821138211383	0.08841463414634147	15.684959349593496	0.5257452574525745	0.252710027100271	0.8042973286875726	0.02032520325203252	6.573170731707317	0.14939024390243902	0.3008130081300813
T6	nonmalignant_epithelial	612	50.04656862745098	0.5980392156862745	117.4546568627451	0.9488017429193899	0.46949891067538124	3.690709617180205	0.04520697167755991	0.8908496732026144	0.193218954248366	0.252859477124183
T7	B_cell	2	0.75	3.0	1.625	0.16666666666666666	0.08333333333333333	0.07142857142857142	0.0	0.1	0.0	0.0
T7	T_cell	17	0.8823529411764706	0.44117647058823534	1.588235294117647	0.21568627450980393	0.13725490196078433	0.40336134453781514	0.0196078431372549	0.16470588235294117	1.8676470588235294	2.0
T7	endothelial	116	1.6918103448275863	0.06681034482758622	2.5	13.431034482758621	0.4166666666666667	0.7044334975369457	0.020114942528735632	0.12758620689655173	0.14870689655172414	0.1228448275862069
T7	fibroblast_caf	182	1.1346153846153846	0.015109890109890112	1.6662087912087913	0.17948717948717952	12.577838827838827	0.4411302982731554	0.0	0.29230769230769227	0.11401098901098902	0.18818681318681318
T7	malignant_epithelial	137	3.195255474452555	0.0364963503649635	5.392335766423358	0.5085158150851582	0.5583941605839415	24.236704900938474	0.0340632603406326	2.5547445255474455	0.20437956204379565	0.18065693430656934
T7	myeloid	29	1.8879310344827587	0.017241379310344827	2.1982758620689653	0.1839080459770115	0.2931034482758621	0.5270935960591133	0.011494252873563218	7.151724137931035	0.2068965517241379	0.2327586206896552
T7	nonmalignant_epithelial	264	49.85132575757576	0.02651515151515152	12.528409090909092	0.297979797979798	0.28724747474747475	4.244047619047619	0.025252525252525252	0.6037878787878788	0.1903409090909091	0.16382575757575757
T8	B_cell	13	0.0	3.2115384615384617	0.0	0.0	0.4871794871794872	0.7362637362637363	0.0	0.3230769230769231	0.13461538461538464	0.038461538461538464
T8	T_cell	56	0.08035714285714285	3.598214285714285	0.026785714285714284	0.023809523809523808	0.17261904761904764	1.2015306122448979	0.0	0.33214285714285713	4.959821428571429	1.9285714285714286
T8	endothelial	21	0.047619047619047616	0.11904761904761904	0.0	5.523809523809523	0.10317460317460318	0.8979591836734695	0.015873015873015872	0.21904761904761907	0.1785714285714286	0.05952380952380952
T8	fibroblast_caf	47	0.0425531914893617	0.09042553191489362	0.010638297872340425	0.014184397163120567	23.379432624113473	0.9878419452887538	0.0	0.23404255319148937	0.2446808510638298	0.2021276595744681
T8	malignant_epithelial	469	0.22121535181236673	0.08368869936034115	0.028784648187633263	0.02985074626865672	0.23987206823027718	18.29332927200731	0.005685856432125089	1.3837953091684436	0.17803837953091683	0.13646055437100213
T8	myeloid	84	0.06845238095238095	0.05952380952380953	0.005952380952380952	0.031746031746031744	0.15873015873015875	1.0476190476190477	0.003968253968253968	11.830952380952379	0.20833333333333331	0.3214285714285714
T8	nonmalignant_epithelial	7	17.285714285714285	0.03571428571428571	0.03571428571428571	0.047619047619047616	0.16666666666666663	2.183673469387755	0.0	1.9714285714285715	0.25	0.03571428571428571
T9	T_cell	15	0.9166666666666667	2.1333333333333333	0.44999999999999996	0.0	1.6555555555555557	1.0380952380952382	0.0	0.22666666666666666	1.0833333333333333	2.3666666666666667
T9	endothelial	5	0.45	0.05	0.3	6.466666666666668	1.5333333333333332	0.9428571428571428	0.06666666666666667	0.16	0.05	0.05
T9	fibroblast_caf	725	0.7189655172413794	0.023448275862068962	0.656896551724138	0.0073563218390804595	44.05586206896552	1.3637438423645318	0.01195402298850575	0.3274482758620689	0.11103448275862071	0.06
T9	malignant_epithelial	1400	4.659464285714285	0.052142857142857144	1.0278571428571428	0.007142857142857143	3.2960714285714285	14.001428571428574	0.03238095238095238	1.1735714285714287	0.1464285714285714	0.07571428571428572
T9	myeloid	138	0.5724637681159421	0.03985507246376812	0.5398550724637681	0.004830917874396135	1.5833333333333333	0.9906832298136645	0.007246376811594203	6.073913043478261	0.17572463768115942	0.1938405797101449
T9	nonmalignant_epithelial	71	40.25352112676056	0.01056338028169014	50.235915492957744	0.009389671361502348	2.8497652582159625	4.372233400402415	0.03286384976525821	0.780281690140845	0.13028169014084506	0.06690140845070422
