dataset_id	feature_family	feature_name	model	effect_size_beta	std_error_HC3	ci95_low	ci95_high	p_value	spearman_rho	spearman_p	n	locked_direction_from_discovery	direction_consistent	bh_q_value	ci_excludes_zero
TCGA_PAAD	tf	SNAPC4	feature_score ~ moffitt50_contrast	0.051888615544445654	0.07914109497340151	-0.10322508030048522	0.20700231138937653	0.5120513257696457	0.07456737400771432	0.3225546300892077	178	1	True	0.7254060448403314	False
TCGA_PAAD	tf	STAT1	feature_score ~ moffitt50_contrast	0.17351577899311738	0.08393075183077785	0.009014528209423583	0.33801702977681114	0.03869945926063511	0.09638281189323875	0.20060517359307867	178	-1	False	0.0939844010615424	True
TCGA_PAAD	tf	TEAD4	feature_score ~ moffitt50_contrast	0.11302109688692395	0.08686390818025772	-0.057229034702775364	0.2832712284766233	0.19321451200435846	0.10908802686160339	0.14720039795764941	178	1	True	0.3864290240087169	False
TCGA_PAAD	tf	TFAP4	feature_score ~ moffitt50_contrast	-0.1495236856176386	0.09282991936551603	-0.3314669842618073	0.032419613026530125	0.10723917215046125	-0.19859478747862874	0.007873645136522205	178	1	False	0.24307545687437884	False
TCGA_PAAD	tf	TP63	feature_score ~ moffitt50_contrast	0.4233750959173794	0.11985700186297757	0.1884596889709932	0.6582905028637656	0.00041190701457450245	0.31433454778745595	1.928471631484541e-05	178	1	True	0.003501209623883271	True
TCGA_PAAD	tf	TWIST1	feature_score ~ moffitt50_contrast	0.35456759379669056	0.0725521042441669	0.21236808247552783	0.49676710511785327	1.0234497797719603e-06	0.326431212586961	8.712650015053475e-06	178	1	True	1.7398646256123324e-05	True
TCGA_PAAD	tf	ZBED1	feature_score ~ moffitt50_contrast	-0.051209993632154276	0.08958840174376861	-0.22680003448244615	0.12438004721813758	0.5675834409236831	-0.04899840785762589	0.51601204975427	178	1	False	0.731838161537422	False
TCGA_PAAD	tf	ZBTB11	feature_score ~ moffitt50_contrast	0.05661822825188602	0.09094490781480187	-0.12163051564244094	0.234866972146213	0.5335768373635416	0.07128414554937901	0.344377007672345	178	-1	False	0.7256644988144165	False
TCGA_PAAD	tf	ZBTB7A	feature_score ~ moffitt50_contrast	-0.12339743408026908	0.09209448732578894	-0.3038993124134959	0.05710444425295773	0.18027775038940164	-0.1470738747288359	0.05010663854351615	178	-1	True	0.38309021957747846	False
TCGA_PAAD	tf	ZNF24	feature_score ~ moffitt50_contrast	-0.2031798432208206	0.07798846741680437	-0.3560344305672327	-0.05032525587440853	0.00918059101052893	-0.11591407436093579	0.12336799404369851	178	-1	True	0.038293515929408814	True
TCGA_PAAD	tf	ZNF384	feature_score ~ moffitt50_contrast	-0.05034376308142644	0.1335146974613687	-0.3120277615124705	0.21134023534961763	0.7061250575447275	-0.038806122590110535	0.6070531460382578	178	1	False	0.7797510458050726	False
TCGA_PAAD	tf	ZNF639	feature_score ~ moffitt50_contrast	0.2522774771871751	0.08554408496996276	0.08461415155561394	0.41994080281873625	0.0031870787258120635	0.23030569330236644	0.0019834723932900537	178	1	True	0.021672135335522032	True
TCGA_PAAD	tf	ZNF740	feature_score ~ moffitt50_contrast	-0.005967452010202452	0.08418157861094025	-0.1709603142493727	0.15902541022896777	0.9434870049021671	0.001692681943360825	0.9821096523412387	178	1	False	0.9434870049021671	False
TCGA_PAAD	module	MEblack	feature_score ~ moffitt50_contrast	0.009064645186656211	0.00179043739121166	0.005555452383307506	0.012573837990004916	4.13120491770884e-07	0.30505389236846614	3.467361984540189e-05	178	1	True	9.639478141320626e-07	True
TCGA_PAAD	module	MEblue	feature_score ~ moffitt50_contrast	0.01152060250148694	0.001883597158827195	0.007828819908803665	0.015212385094170215	9.578660231327683e-10	0.3385521672381637	3.7957889766103545e-06	178	1	True	3.352531080964689e-09	True
TCGA_PAAD	module	MEgreen	feature_score ~ moffitt50_contrast	-0.02465297035755022	0.002624020222523233	-0.029795955488400534	-0.019509985226699902	5.7155640752412366e-21	-0.5982888069205228	1.1573700789125423e-18	178	-1	True	4.0008948526688655e-20	True
TCGA_PAAD	module	MEgreenyellow	feature_score ~ moffitt50_contrast	0.0034154055879038526	0.0021641368878728574	-0.0008262247699415454	0.007657035945749251	0.11452341093823436	0.06959355440676902	0.3559696325863456	178	1	True	0.1603327753135281	False
TCGA_PAAD	module	MEpurple	feature_score ~ moffitt50_contrast	0.009693717557381307	0.007605653799406599	-0.005213089968335851	0.024600525083098464	0.2024717538403359	0.035588858307382794	0.637198872284111	178	-1	False	0.23621704614705852	False
TCGA_PAAD	module	MEred	feature_score ~ moffitt50_contrast	0.00023980121014319082	0.0030945648814177423	-0.005825434505258047	0.006305036925544428	0.9382328779787199	-0.0035566516194308296	0.9624195881588076	178	-1	False	0.9382328779787199	False
TCGA_PAAD	module	MEtan	feature_score ~ moffitt50_contrast	-0.011247237743170784	0.002723604240351174	-0.01658540396239966	-0.00590907152394191	3.6348680769876145e-05	-0.27048745171177824	0.00026057515920081863	178	-1	True	6.361019134728326e-05	True
GSE71729	pathway	HALLMARK_PROTEIN_SECRETION	feature_score ~ moffitt50_contrast	0.0005405580066124805	0.0019495947978870702	-0.003280577581692823	0.004361693594917784	0.7815752126170228	0.05441269091481657	0.5156751481688004	145	-1	False	0.7815752126170228	False
GSE71729	pathway	HALLMARK_SPERMATOGENESIS	feature_score ~ moffitt50_contrast	0.010834980026784208	0.0031172239450358054	0.004725333362768164	0.01694462669080025	0.0005092509265285158	0.13446307668083765	0.10686024809989655	145	-1	False	0.0010185018530570317	True
GSE71729	tf	BHLHE40	feature_score ~ moffitt50_contrast	0.13949194135035212	0.08091083035560814	-0.019090372105869974	0.29807425480657423	0.0847041175750026	0.1234671413969955	0.13899591498852515	145	-1	False	0.3105817644416762	False
GSE71729	tf	CTCFL	feature_score ~ moffitt50_contrast	0.041191593854346016	0.11289549976767385	-0.18007951970694477	0.2624627074156368	0.7152123316664203	-0.013033611446114719	0.8763532950076882	145	1	True	0.8783938168359701	False
GSE71729	tf	E2F6	feature_score ~ moffitt50_contrast	0.02921898988493748	0.08543689625679488	-0.13823424972926543	0.1966722294991404	0.7323546678421562	0.0909911301981506	0.2763943840087041	145	-1	False	0.8783938168359701	False
GSE71729	tf	ELF1	feature_score ~ moffitt50_contrast	-0.11892903637621131	0.07721393773927443	-0.27026557344970725	0.03240750069728464	0.12349857822903258	-0.09077918985057311	0.2775192636119101	145	1	False	0.34864279178779634	False
GSE71729	tf	FOXK2	feature_score ~ moffitt50_contrast	0.38806608706966883	0.08578513003505006	0.21993032179188546	0.5562018523474522	6.076819621497515e-06	0.3041016703540809	0.00020029761008062008	145	1	True	6.684501583647266e-05	True
GSE71729	tf	GFI1B	feature_score ~ moffitt50_contrast	-0.0729460720338661	0.09299716474567239	-0.255217165599722	0.10932502153198981	0.43281114044027735	-0.08430980645744049	0.31334210822405784	145	1	False	0.78635959052753	False
GSE71729	tf	GRHL2	feature_score ~ moffitt50_contrast	0.011125206871170497	0.08865763959849773	-0.1626405736962172	0.1848909874385582	0.9001395729522319	0.00889431238355311	0.9154420565471632	145	1	True	0.9495217160923182	False
GSE71729	tf	IRF3	feature_score ~ moffitt50_contrast	-0.04221175819010092	0.1067784012786537	-0.2514935790230278	0.167070062642826	0.6926059077006361	-0.07004056471877362	0.40252000428280066	145	1	False	0.8783938168359701	False
GSE71729	tf	JUNB	feature_score ~ moffitt50_contrast	0.028593806240160984	0.08802487713590587	-0.1439317826897778	0.20111939517009975	0.7453038445880957	0.016062494341544463	0.84793305232109	145	1	True	0.8783938168359701	False
GSE71729	tf	KDM5B	feature_score ~ moffitt50_contrast								0	1	False		False
GSE71729	tf	KLF1	feature_score ~ moffitt50_contrast	-0.08766787938834886	0.08491821547722332	-0.25410452335511835	0.07876876457842066	0.3018940707015262	-0.08617693197775399	0.30270733186498483	145	1	False	0.6641669555433576	False
GSE71729	tf	KLF13	feature_score ~ moffitt50_contrast	-0.013292426769392768	0.11621572118482813	-0.24107105472900447	0.21448620119021894	0.9089388008841205	0.06940069300345057	0.4068426197064038	145	-1	True	0.9495217160923182	False
GSE71729	tf	KLF9	feature_score ~ moffitt50_contrast	-0.15069248983481806	0.09869005042109459	-0.34412143429260544	0.04273645462296932	0.12677919701374413	-0.03651808682605873	0.6627819127882273	145	1	False	0.34864279178779634	False
GSE71729	tf	MAFF	feature_score ~ moffitt50_contrast	0.18547325489840416	0.09987253125353207	-0.010273309403369624	0.38121981920017795	0.06329696082723438	0.16153212544982254	0.05225389636146576	145	-1	False	0.2610999634123418	False
GSE71729	tf	MBD1	feature_score ~ moffitt50_contrast	-0.03717865655526744	0.09557223218715964	-0.22449678956420008	0.15013947645366518	0.6972679555093663	-0.02067802915199035	0.8050105701451853	145	-1	True	0.8783938168359701	False
GSE71729	tf	MBD2	feature_score ~ moffitt50_contrast	0.09399355777888829	0.11588692200942942	-0.13314063563879547	0.32112775119657205	0.4173197647805721	0.0454776272779382	0.5870164880708162	145	1	True	0.78635959052753	False
GSE71729	tf	MNT	feature_score ~ moffitt50_contrast	0.010631750530733753	0.08996922144233335	-0.16570468321334839	0.1869681842748159	0.9059321881506958	0.013123982069823443	0.8755028654957353	145	-1	False	0.9495217160923182	False
GSE71729	tf	MXI1	feature_score ~ moffitt50_contrast	-0.054662921511582765	0.12496663946450066	-0.29959303413100585	0.19026719110784035	0.6618067005888709	-0.006506906946171721	0.93808562748911	145	-1	True	0.8783938168359701	False
GSE71729	tf	OTX2	feature_score ~ moffitt50_contrast	0.14688770629352224	0.09252937501422098	-0.03446653624635124	0.32824194883339575	0.112405993319559	0.13505762964403933	0.10530463831788195	145	-1	False	0.34864279178779634	False
GSE71729	tf	SIX5	feature_score ~ moffitt50_contrast	0.027347602619278107	0.07924327398968407	-0.12796636041754234	0.18266156565609853	0.7300120901229671	0.014399505584225819	0.863515212996909	145	1	True	0.8783938168359701	False
GSE71729	tf	SNAI2	feature_score ~ moffitt50_contrast	0.5246455086595209	0.08764011854166531	0.3528740327170359	0.6964169846020059	2.1458598860518343e-09	0.37057003509947073	4.473883396926195e-06	145	-1	False	7.081337623971054e-08	True
GSE71729	tf	SNAPC4	feature_score ~ moffitt50_contrast	-0.002973170510082471	0.1098819328256011	-0.21833780139991016	0.2123914603797452	0.9784135812624225	-0.005936113951484788	0.943507402447765	145	1	False	0.9784135812624224	False
GSE71729	tf	STAT1	feature_score ~ moffitt50_contrast	0.24884607913639345	0.09524156375283743	0.06217604434955662	0.4355161139232303	0.008980681338068609	0.1888879485280554	0.022885027680545504	145	-1	False	0.05927249683125282	True
GSE71729	tf	TEAD4	feature_score ~ moffitt50_contrast	0.18853200355746771	0.09318958862346577	0.005883766121371259	0.37118024099356417	0.04306267616703203	0.15180844542388808	0.06833769849461657	145	1	True	0.203009759073151	True
GSE71729	tf	TFAP4	feature_score ~ moffitt50_contrast	-0.11595151785531067	0.10599855905004232	-0.32370487600653586	0.0918018402959145	0.27400010456652324	-0.09577289590472406	0.25183110797530167	145	1	False	0.6458573893353762	False
GSE71729	tf	TP63	feature_score ~ moffitt50_contrast	0.41318471296784276	0.15141458298236246	0.11641758358826099	0.7099518423474245	0.0063559388598765495	0.1880180050743782	0.023532460001097592	145	1	True	0.05243649559398153	True
GSE71729	tf	TWIST1	feature_score ~ moffitt50_contrast	0.47131691707934453	0.09527365530699984	0.28458398400214147	0.6580498501565476	7.537351524629588e-07	0.3202471266801333	8.60686296012888e-05	145	1	True	1.243663001563882e-05	True
GSE71729	tf	ZBED1	feature_score ~ moffitt50_contrast	-0.04123430138425431	0.12633420905012954	-0.2888448011378624	0.20637619836935372	0.7441288300731888	-0.021239032110976854	0.7998301961408273	145	1	False	0.8783938168359701	False
GSE71729	tf	ZBTB11	feature_score ~ moffitt50_contrast	-0.05708526855385573	0.07602913469243588	-0.20609963432677483	0.09192909721906337	0.4527524915158506	-0.01024840625180353	0.9026279617379289	145	-1	True	0.78635959052753	False
GSE71729	tf	ZBTB7A	feature_score ~ moffitt50_contrast	0.08485795657811675	0.08669766792615603	-0.08506635010076248	0.254782263256996	0.3276886187631468	0.02308700632597924	0.7828284512995383	145	-1	False	0.6758577761989903	False
GSE71729	tf	ZNF24	feature_score ~ moffitt50_contrast	-0.25224772634240883	0.10497624379119574	-0.45799738340544893	-0.0464980692793687	0.016265503315184244	-0.19589330265039717	0.018207175704659247	145	-1	True	0.08946026823351334	True
GSE71729	tf	ZNF384	feature_score ~ moffitt50_contrast	0.11349587579932179	0.08789541666839601	-0.05877597527687593	0.2857677268755195	0.19661337786265565	0.06147720462615252	0.46260045659351	145	1	True	0.4990954976513567	False
GSE71729	tf	ZNF639	feature_score ~ moffitt50_contrast	-0.02907094697415637	0.08157205534892703	-0.18894923760296123	0.13080734365464847	0.7215532706774155	-0.03028474986628274	0.7176484665390563	145	1	False	0.8783938168359701	False
GSE71729	tf	ZNF740	feature_score ~ moffitt50_contrast	0.009716448504742545	0.09766145558877304	-0.1816964871270106	0.20112938413649567	0.9207483307561873	-0.005503129954689369	0.9476219165106563	145	1	True	0.9495217160923182	False
GSE71729	module	MEblack	feature_score ~ moffitt50_contrast	0.015396184268793616	0.002709899555985883	0.010084878737340201	0.02070748980024703	1.335502301028034e-08	0.3095418044402456	0.0001514999589944248	145	1	True	4.674258053598119e-08	True
GSE71729	module	MEblue	feature_score ~ moffitt50_contrast	0.02290190611766203	0.0041485246496115406	0.014770947215446762	0.031032865019877294	3.3804762158626905e-08	0.31446228940324356	0.00011713700609323605	145	1	True	7.887777837012944e-08	True
GSE71729	module	MEgreen	feature_score ~ moffitt50_contrast	-0.03446564771484594	0.003663508656192058	-0.04164599273803311	-0.027285302691658776	5.0651001625286996e-21	-0.5333845063769485	4.9416081925844815e-12	145	-1	True	3.54557011377009e-20	True
GSE71729	module	MEgreenyellow	feature_score ~ moffitt50_contrast	-0.002571851057373601	0.0030803694035556432	-0.008609264147421788	0.0034655620326745867	0.4037647574854478	-0.07008345142497245	0.4022312632561582	145	1	False	0.4037647574854478	False
GSE71729	module	MEpurple	feature_score ~ moffitt50_contrast	-0.007100328784018384	0.007039821739250712	-0.020898125850531902	0.006697468282495136	0.31316892144363573	-0.03906077783026295	0.6408854225429684	145	-1	True	0.3653637416842417	False
GSE71729	module	MEred	feature_score ~ moffitt50_contrast	-0.01529907501351682	0.004314171694179457	-0.023754696157230706	-0.006843453869802936	0.00039077468271743097	-0.185553456148638	0.025452680077617657	145	-1	True	0.0006838556947555041	True
GSE71729	module	MEtan	feature_score ~ moffitt50_contrast	-0.003305137036352191	0.0023206071762839073	-0.007853443524133842	0.0012431694514294595	0.15437258621889025	-0.1353054637065029	0.10466147071802748	145	-1	True	0.21612162070644633	False
GSE62452	pathway	HALLMARK_PROTEIN_SECRETION	feature_score ~ moffitt50_contrast	-0.0003471222833947425	0.00149934188209947	-0.0032857783728222037	0.0025915338060327185	0.8169136210165142	-0.04917793204238217	0.6882120252905086	69	-1	True	0.8169136210165142	False
GSE62452	pathway	HALLMARK_SPERMATOGENESIS	feature_score ~ moffitt50_contrast	0.016231760239491716	0.007649964147548499	0.0012381060272740017	0.03122541445170943	0.03385380844018048	0.17091706247716482	0.16027040657099045	69	-1	False	0.06770761688036096	True
GSE62452	tf	BHLHE40	feature_score ~ moffitt50_contrast	0.08979792311707722	0.10817746760573493	-0.12222601732891163	0.30182186356306606	0.40648325439061517	0.051187431494336876	0.6761657902588184	69	-1	False	0.7621561019824035	False
GSE62452	tf	CTCFL	feature_score ~ moffitt50_contrast	0.1316256329073212	0.1088874776927777	-0.08178990173793163	0.3450411675525741	0.2267310458178562	0.17347460723419805	0.15401377639243777	69	1	True	0.7294120587073285	False
GSE62452	tf	E2F6	feature_score ~ moffitt50_contrast	-0.06271802399887824	0.13478129170431008	-0.3268845015291132	0.20144845353135668	0.6416938499059963	-0.014103161337465728	0.9084331121397913	69	-1	True	0.8091540058421187	False
GSE62452	tf	ELF1	feature_score ~ moffitt50_contrast	-0.17413671244190462	0.1275975308925472	-0.4242232775075341	0.0759498526237248	0.1723366108482891	-0.21940080379978083	0.07009066187828387	69	1	False	0.7294120587073285	False
GSE62452	tf	FOXK2	feature_score ~ moffitt50_contrast	0.2239817879360977	0.1255577969831741	-0.022106972129115388	0.47007054800131076	0.0744409075741152	0.27997807818779685	0.019806485672068865	69	1	True	0.4466454454446912	False
GSE62452	tf	GFI1B	feature_score ~ moffitt50_contrast								0	1	False		False
GSE62452	tf	GRHL2	feature_score ~ moffitt50_contrast	0.033367326392411474	0.08698219979561053	-0.13711465250305244	0.20384930528787537	0.7012668050631696	-0.036974789915966394	0.762935805781683	69	1	True	0.8091540058421187	False
GSE62452	tf	IRF3	feature_score ~ moffitt50_contrast	0.20647746975359116	0.14231215622974375	-0.07244923101894407	0.4854041705261264	0.14681404407474793	0.17175739861161857	0.15819428153385398	69	1	True	0.7294120587073285	False
GSE62452	tf	JUNB	feature_score ~ moffitt50_contrast	0.09555182458028873	0.08265201971942795	-0.06644315731928442	0.2575468064798619	0.24765102079594437	0.12941176470588237	0.2892353243905604	69	1	True	0.7294120587073285	False
GSE62452	tf	KDM5B	feature_score ~ moffitt50_contrast	0.13036574981647936	0.13673910208739967	-0.1376379655531697	0.3983694651861284	0.34039229406342	0.0029959810010960907	0.980508114689083	69	1	True	0.7294120587073285	False
GSE62452	tf	KLF1	feature_score ~ moffitt50_contrast	-0.0964326649493292	0.09005980021434747	-0.2729466298243229	0.08008129992566448	0.2842761917542841	-0.10843989769820973	0.3751150896583797	69	1	False	0.7294120587073285	False
GSE62452	tf	KLF13	feature_score ~ moffitt50_contrast	0.052085976797245505	0.12095807926110805	-0.1849875021936675	0.2891594557881585	0.6667506564119703	0.15060284983558642	0.21675378904720896	69	-1	False	0.8091540058421187	False
GSE62452	tf	KLF9	feature_score ~ moffitt50_contrast								0	1	False		False
GSE62452	tf	MAFF	feature_score ~ moffitt50_contrast	-0.05440560936385971	0.11412291629432567	-0.2780824151114173	0.1692711963836979	0.6335556986447224	-0.030654000730727073	0.8025578294540003	69	-1	True	0.8091540058421187	False
GSE62452	tf	MBD1	feature_score ~ moffitt50_contrast	-0.0253248408352914	0.12064852648680979	-0.2617916075372654	0.21114192586668257	0.8337410959375339	-0.08542199488491051	0.48525064992883027	69	-1	True	0.9221738573628153	False
GSE62452	tf	MBD2	feature_score ~ moffitt50_contrast	0.15486986344901135	0.13020621346465186	-0.10032962550504057	0.4100693524030633	0.23427446763780446	0.1440993788819876	0.23748792849284112	69	1	True	0.7294120587073285	False
GSE62452	tf	MNT	feature_score ~ moffitt50_contrast	0.11359551557945775	0.12607290353665374	-0.13350283477877595	0.3606938659376915	0.36757216965892325	0.07690902447935698	0.5299288861325271	69	-1	False	0.7351443393178465	False
GSE62452	tf	MXI1	feature_score ~ moffitt50_contrast	0.0821316083310239	0.1427180771179238	-0.19759068276291675	0.36185389942496454	0.5649657214359315	-0.03887468030690537	0.7511389490389578	69	-1	False	0.8091540058421187	False
GSE62452	tf	OTX2	feature_score ~ moffitt50_contrast	0.05417188878285226	0.13478137349090225	-0.2099947490461577	0.31833852661186224	0.6877398499745577	0.04709535988308368	0.7007783817514284	69	-1	False	0.8091540058421187	False
GSE62452	tf	SIX5	feature_score ~ moffitt50_contrast	0.010975435407751758	0.11711122085790922	-0.21855833965926627	0.24050921047476978	0.925333130500645	0.08428936792108149	0.4910776315630163	69	1	True	0.925333130500645	False
GSE62452	tf	SNAI2	feature_score ~ moffitt50_contrast	0.39806795145690255	0.11980066504444742	0.163262962645839	0.632872940267966	0.0008913398180617527	0.35414687614176105	0.002831840315235631	69	-1	False	0.01337009727092629	True
