sample_id	patient_id	cell_type	tumor_control_status	CTCFL	IRF3	JUNB	KLF13	KLF9	MNT	MXI1	SNAI2	TFAP4	TP63	ZBTB7A	ZNF24	BHLHE40	E2F6	ELF1	GRHL2	KLF1	MBD1	MBD2	OTX2	SIX5	SNAPC4	ZBED1	ZNF384	ZNF740	dataset_id
"N7|fibroblast_caf"	"N7"	"fibroblast_caf"	"CONTROL_PANCREAS"	3.93516277380256	3.93033758737734	6.48721389994461	-4.72949047687137	5.97693117637902	-5.30652744150913	-8.04095238492013	-4.44884340483754	2.83854564048464	0.104584441493655	-5.1776103759401	-0.588879147360045	-4.60157853420666	-3.76936131546165	5.86364531960208	2.39005055304671	4.02428631308704	-4.54111536978672	-0.508086990014316	2.35557678839003	3.09544378624053	2.37867388575491	4.22641006830772	7.00570920891511	4.4802496732195	"PENG_CRA001160"
"N7|nonmalignant_epithelial"	"N7"	"nonmalignant_epithelial"	"CONTROL_PANCREAS"	2.99019887853866	4.38196040268934	6.35148155318473	-4.39050922551196	6.41983854780991	-5.66857965443716	-8.50998140724368	-5.26886389557147	3.64741129806076	0.0158917976901999	-6.47464235119273	-0.862355562429988	-5.97005891997851	-5.25409859361614	6.47586338364643	5.25826068434308	4.66439264720032	-4.99348250090005	-0.684253850286476	0.794164622580416	3.68772549715048	2.99405149091754	4.22674600826473	7.63386763179489	4.97769902909172	"PENG_CRA001160"
"N8|endothelial"	"N8"	"endothelial"	"CONTROL_PANCREAS"	3.58709156601755	4.84338305502845	7.10386496739682	-4.90822018935355	7.46799071572887	-6.4043139860582	-8.35792773313375	-5.03967486150364	3.70796446585986	0.736716602411496	-6.2498944955605	-1.00477041097645	-7.63991957849877	-5.302305197582	7.92439529498973	4.14195891778025	5.62058916460116	-5.07906854213781	-0.216345733480031	2.0300213193395	3.06341600594102	3.1000982423667	4.49886896385469	7.79631795102927	5.08877096724037	"PENG_CRA001160"
"N8|fibroblast_caf"	"N8"	"fibroblast_caf"	"CONTROL_PANCREAS"	4.09345601063095	4.49585012103772	7.21133690373689	-5.13353445717591	6.64488859307464	-5.85096821727611	-8.1413073433363	-4.48503237370982	2.58803459235488	0.210900936765088	-5.51478149365317	-0.491967996956769	-5.91520765068637	-4.53875590966652	6.77766958266652	2.85472288393206	5.00904373158144	-4.19107100582377	-0.352490170176738	2.39538568428756	3.20838782301492	2.30199947969173	4.35959644756548	7.18560994620649	4.78750653382442	"PENG_CRA001160"
"N8|myeloid"	"N8"	"myeloid"	"CONTROL_PANCREAS"	2.21322368733723	4.96053427429707	6.55912592372711	-4.88202505633983	6.1267546854738	-6.09059461395621	-8.09543353662449	-4.93521654764474	2.44789089159127	-0.103793872713704	-5.22672303236173	-0.738426840491557	-6.84043262904171	-5.73719280145712	6.9286842992664	3.32689060851767	5.02787653590486	-4.79791768343426	-0.583326539458305	1.29393501430981	2.78427645478839	2.60871304585355	4.8201332360776	7.04298316303949	4.88022735233359	"PENG_CRA001160"
"N8|nonmalignant_epithelial"	"N8"	"nonmalignant_epithelial"	"CONTROL_PANCREAS"	3.08762931316522	4.29708923997269	6.53987093306131	-4.44963592540418	6.44855403290739	-5.91625018202036	-8.42753811468639	-5.26703546059926	3.61987354818819	0.443036388335758	-6.30010596704727	-0.948341976301787	-6.360711814754	-5.11187370119642	6.60046189663994	5.48793700581127	4.54639755693272	-5.12301646163212	-0.298749587120771	1.26812727053215	3.57229056439133	2.94066185601992	4.20863364139048	7.59708031703248	5.10823944886743	"PENG_CRA001160"
"N9|endothelial"	"N9"	"endothelial"	"CONTROL_PANCREAS"	3.79229834953353	4.90060457230908	6.63085850570626	-4.86876466800118	7.76900712100562	-6.18317433998193	-8.49602961706233	-5.38702802456334	3.58527437080862	0.606452101124571	-6.27099338323764	-1.07995719704651	-6.92488095797669	-5.71051364626361	7.71120963475383	4.31245765726074	5.86611191575998	-4.74795641948521	0.026937292529123	2.09146635129094	3.36610382675243	3.1321736806658	4.53565408488241	7.82139097542831	5.09751326971124	"PENG_CRA001160"
"N9|fibroblast_caf"	"N9"	"fibroblast_caf"	"CONTROL_PANCREAS"	3.67429334630093	4.4109340008706	6.39487552003171	-4.94165785472969	6.41316396561546	-5.31313186706602	-8.02518145363925	-4.69114227464056	2.97356272999142	0.149328280008978	-5.20050430550167	-0.255532612682317	-5.37554440491444	-4.55405383173164	6.46253968766778	3.18920025594189	4.95190750917909	-3.84147732703097	-0.654197230090552	2.49605442835882	3.41139115496385	2.34558689497778	4.08998624296564	7.07743185772071	4.73146256753351	"PENG_CRA001160"
"N9|myeloid"	"N9"	"myeloid"	"CONTROL_PANCREAS"	2.42919934876046	5.28117694970913	6.45357832698086	-4.86481192539181	5.67457147495101	-5.69819882328324	-7.93636273429187	-4.95678169552061	2.63923883478533	-0.0892908905089137	-5.17363685474887	-1.42172901011609	-6.37544299564201	-5.45171478266077	6.87972271881085	3.69243595657468	5.30863543895931	-4.46683552836269	-0.550114860494876	1.26801433078216	2.80522656234353	2.94029918672872	4.87880466515798	7.16661789431994	4.41396149313161	"PENG_CRA001160"
"N9|nonmalignant_epithelial"	"N9"	"nonmalignant_epithelial"	"CONTROL_PANCREAS"	2.94084107320611	4.47635489203372	6.23673124088723	-4.55912806404643	6.73580502108953	-5.66233950356384	-8.50588482250931	-5.41279856212136	3.60160324622765	0.261423204780828	-6.03319737765865	-1.16979570453535	-6.00662281237194	-5.43764912181227	6.64612176468545	5.74880994638769	4.77868892400776	-4.90737050882168	-0.697818045869957	1.07442233567191	3.79084982737387	3.01641111970661	4.31622979921237	7.50038860688471	4.97746960210402	"PENG_CRA001160"
"T10|B_cell"	"T10"	"B_cell"	"PDAC_TUMOR"	2.32909779029366	5.82874825052463	5.89312839326738	-4.44393170957107	5.24082185310576	-4.9393382560422	-7.51324635383469	-4.62640812422828	2.48314755790502	0.0998668938292504	-4.86005376990068	-0.875163094875622	-5.96324835614055	-4.87694219558887	6.23029559520834	3.62541766156309	5.36125736009776	-5.17541503979815	-1.05127624656041	1.73452105503574	3.000672474874	3.28030953716305	5.05606788430473	6.77776242930235	4.45836502497148	"PENG_CRA001160"
"T10|T_cell"	"T10"	"T_cell"	"PDAC_TUMOR"	3.06060292809343	6.30557840853584	6.00911772589177	-4.52303838902548	5.48865520800432	-5.85228192766555	-7.63285118063219	-5.29042450734783	1.98899405755885	1.026772248893	-5.27658107258482	-0.558883654739214	-6.81148981759838	-5.13498636251773	7.15504762875853	3.23892338009271	5.6864028872422	-4.8824491790172	-0.751451665154881	1.70051198883226	2.54205373148931	3.16352601162731	4.87756655606128	6.76571147505495	4.40451918475181	"PENG_CRA001160"
"T10|endothelial"	"T10"	"endothelial"	"PDAC_TUMOR"	4.17152716475164	5.04006729752126	7.31670793498937	-5.15100305240314	7.99093790151467	-7.45812428010845	-8.64297625488324	-6.10599076351937	3.77667955688204	1.23048181266819	-6.82096570437417	-1.37409622000151	-7.66654024366686	-5.70784046081292	7.8301911520278	4.88868053256479	6.07011222212458	-5.16947951605698	0.257807579203769	2.75401882043026	3.14506747019844	3.35873165078242	4.95913499491725	7.91271720011152	5.47888901634968	"PENG_CRA001160"
"T10|fibroblast_caf"	"T10"	"fibroblast_caf"	"PDAC_TUMOR"	4.43453615137588	4.85691363393777	6.64629233349192	-5.23393542146709	7.2278067318052	-6.60243996715238	-8.7392781551804	-5.28637091321074	3.31515950870659	0.774607764045252	-6.73457286737062	-1.23180287148896	-6.49157641619626	-5.13929908057814	6.84690452657793	3.83924077595943	5.8948629085677	-4.59765909535487	0.405565495566308	2.53298455352492	3.52290922612568	2.65899247537832	4.67736779106288	7.55246765840466	5.52701517948799	"PENG_CRA001160"
"T10|malignant_epithelial"	"T10"	"malignant_epithelial"	"PDAC_TUMOR"	3.56966887773768	5.44129387500023	6.54383454001472	-5.08156535058603	6.36724620008607	-6.33795259640103	-8.05395318940457	-6.61255215384825	3.77187794105814	1.12112996257375	-6.82256268690875	-1.24168101109795	-6.86837021297697	-5.83026116640443	6.83130502486485	6.56258410815119	5.53465213674738	-4.90320530983509	-0.214751633187915	1.28463786304749	3.22233740274397	2.50377830981675	4.73603504375692	6.93341085132329	5.18198623390539	"PENG_CRA001160"
"T10|myeloid"	"T10"	"myeloid"	"PDAC_TUMOR"	3.02853892130854	4.51828951459899	6.24047112645964	-4.83545306902858	6.15995036152471	-6.21186774046817	-8.14881583962979	-5.58865112103427	2.7572985532262	0.351073711906285	-5.28354560770476	-1.42851827338743	-7.06977605452436	-5.28959679023499	7.65944672925247	3.08678545946887	5.75797660778216	-4.34599753506429	-0.439055215028266	1.53965064739248	1.87207911464596	3.07831275415054	5.30740459451772	6.90485851187891	4.9529114297083	"PENG_CRA001160"
"T11|T_cell"	"T11"	"T_cell"	"PDAC_TUMOR"	2.51669123459276	5.75409235206054	6.43390924702193	-4.39049853176506	4.72042134120849	-5.07379250511506	-7.2354088707978	-4.32329937183478	1.9836322474722	0.191512115720052	-4.31244190047966	-0.647291113125282	-6.78257088324906	-5.11914047319239	6.2355574432958	2.48148685554517	5.5743331746403	-4.45232738290013	-0.507321650549852	1.45229158713451	2.44486245809785	2.96669004486259	5.07985039358726	6.3346864526768	4.36281634423543	"PENG_CRA001160"
"T11|endothelial"	"T11"	"endothelial"	"PDAC_TUMOR"	4.34944085510335	4.1012014252325	7.33324289683106	-4.32186603630755	7.64084158230624	-7.2713753406379	-8.25993497021806	-5.157184462511	3.69576391599503	0.497182447193398	-6.34553956586872	-0.625358499329205	-7.50050667914733	-5.3197587125002	7.64538403755809	3.17293550812189	5.49386051549179	-4.56567712887407	-0.771191111729493	2.98990380401349	2.42674188449856	3.20645988185672	4.1577606265411	7.74423090724514	5.23658622275977	"PENG_CRA001160"
"T11|fibroblast_caf"	"T11"	"fibroblast_caf"	"PDAC_TUMOR"	3.77994852536732	4.60900438678156	7.62962537707738	-4.5703047763235	6.14482033304357	-6.04377222920108	-8.2560588728681	-4.19764629350741	3.05770580740289	0.311917446828392	-5.30275111868347	-0.976411180875137	-6.44198792075596	-4.93326980843874	6.23772159925143	3.49107810473337	5.3926137072459	-4.21773855701737	-0.282991708571733	2.29597259826917	3.33586854676377	2.50388725397816	4.45778844646576	7.35240269060048	4.60575689860185	"PENG_CRA001160"
"T11|malignant_epithelial"	"T11"	"malignant_epithelial"	"PDAC_TUMOR"	3.1638372661885	4.95185221762797	7.13545560948341	-4.47610067822787	6.00165088391279	-6.07914922021748	-7.86158708271781	-5.99176999976141	3.55178383293301	0.719410756898381	-6.65259444403745	-1.37102095511974	-6.93690938929089	-5.96497536549126	6.45499865872611	6.39699284561173	5.79233515984765	-4.92488284059562	0.00828621335257295	1.11671707881166	2.90576703805288	2.57825052893847	4.51283413724821	7.17682559221055	5.26942804889263	"PENG_CRA001160"
"T11|myeloid"	"T11"	"myeloid"	"PDAC_TUMOR"	2.90815290770365	5.39736938923261	6.91338114097903	-4.60297496760559	5.64335423036956	-6.24605507408557	-7.84746558124234	-4.95772501714627	2.53507379447764	-0.0567011570497973	-5.2568759389329	-1.60568482575735	-7.28078090505832	-5.48068650540114	7.02215846511584	3.04408968923921	5.72501187877921	-4.41289016854766	0.0699939902653895	1.535695216521	2.83854127503267	2.66121159165206	4.77391799288651	6.84092685209271	4.40050866080394	"PENG_CRA001160"
"T11|nonmalignant_epithelial"	"T11"	"nonmalignant_epithelial"	"PDAC_TUMOR"	2.39058408558045	4.53069462507032	6.6910118126174	-3.94176392271033	5.94978216876269	-5.74958573307762	-8.14363098315826	-5.23698140397787	3.39716495760152	0.75006986920909	-5.76245817668597	-1.0755190823562	-6.66940644104589	-5.02341201057862	6.60747891724208	5.73200697001041	4.76487674817095	-4.32454448726084	-0.875467905409442	1.19919043942531	2.99875915521308	2.62902848997454	4.28566858679552	7.32686026149668	4.90478407222616	"PENG_CRA001160"
"T12|B_cell"	"T12"	"B_cell"	"PDAC_TUMOR"	2.23039053925009	6.31415187295513	5.65832426661696	-4.32095085343956	4.17204784681534	-4.74228141790751	-7.03060240269169	-3.40123229886327	1.78395298781378	0.20046104750024	-3.76764407434672	-0.927632169222488	-5.69166246480153	-4.71642330634017	5.78142749324932	1.81269181700566	4.66874169864008	-5.14718380786007	-1.80328953609539	1.3607176545927	2.51581459322196	3.7618554223887	5.49228429263695	6.93145837837076	4.7081486585192	"PENG_CRA001160"
"T12|T_cell"	"T12"	"T_cell"	"PDAC_TUMOR"	2.64604979773754	6.37900240583675	5.53934318542672	-4.28682150538792	4.84067862151515	-5.26899529848304	-7.06225071122629	-3.76520522367189	1.95175404435622	0.29164002003706	-3.75523190678361	-0.483318280212266	-6.20916724339633	-4.72370487774824	6.55107875154082	1.6924332485822	5.16484049116806	-4.88421218676843	-1.15094727427304	1.28758600277093	2.6792235275544	3.72735452569246	5.08913918122177	6.57207379993709	4.80375843270952	"PENG_CRA001160"
"T12|endothelial"	"T12"	"endothelial"	"PDAC_TUMOR"	4.11691954610995	4.96208352934186	6.93715850979851	-4.40339148589741	7.3881671429168	-6.71799305056947	-8.51444745484834	-4.92559322451236	3.3049294775604	0.706122305745597	-6.24664684215418	-1.19789802572349	-7.13606652614436	-5.42343009392234	7.4202604994137	3.74601075212257	5.67376437157232	-4.70091843523399	-0.692366684058824	2.59959464422468	2.90016245269829	3.52920048501208	4.61588653142437	7.64398276488247	5.29990611366604	"PENG_CRA001160"
"T12|fibroblast_caf"	"T12"	"fibroblast_caf"	"PDAC_TUMOR"	3.90203388979257	4.96235187249645	6.74517577769858	-4.44619351544987	6.31911532529115	-6.10716607510299	-8.41198332228651	-4.03572677420529	2.45619436856956	0.594431118867134	-5.44761693688316	-0.90073053926254	-6.00256319034352	-4.77489595911842	6.28210009062688	2.09469865814124	5.38668149322867	-4.33486908045991	-0.550652638610905	2.70202448391064	3.15741310643059	2.58377119516699	4.52139516232156	7.44561685989934	5.06274746360322	"PENG_CRA001160"
"T12|malignant_epithelial"	"T12"	"malignant_epithelial"	"PDAC_TUMOR"	2.82998674149376	4.77356408534366	6.75245794505894	-4.12225935678358	6.36166061193019	-6.13289419212669	-8.33628158856749	-5.78459872286649	3.91789702200804	1.32968819411466	-7.35822347616823	-2.00638780603338	-7.15385398500248	-5.81088737103198	7.10186245517794	7.0909578894787	5.41704354292808	-4.79031090808554	-0.995073858830973	0.868321506176713	2.52644417137996	2.80458185323172	4.47443008388433	7.62249769507722	5.67652833654841	"PENG_CRA001160"
"T12|myeloid"	"T12"	"myeloid"	"PDAC_TUMOR"	2.95019605118946	5.58685105323204	6.74022131787704	-4.57245719765109	5.78493181580506	-6.19042341279437	-7.8410142708033	-4.7756205808827	2.44982477899936	0.285955600219066	-4.93468546184677	-1.40157859486654	-7.29484113076513	-5.35537912453544	6.99967394599547	2.9871658573205	5.76056025472005	-4.73745114327932	-0.671733241101199	1.55117158028774	2.52455640200562	3.17029238914808	4.87617636561651	7.3519264916805	4.74206418158639	"PENG_CRA001160"
"T12|nonmalignant_epithelial"	"T12"	"nonmalignant_epithelial"	"PDAC_TUMOR"	3.57050954796215	4.81704498259489	6.81233009374719	-3.94800936907613	6.18289545655625	-6.02099243837177	-8.44081576019359	-5.51713361952264	3.69592550569755	1.10799049764502	-6.84874767041922	-1.12181925228522	-6.79621772934423	-5.88089720826408	6.75873284324002	6.36752873632583	5.33958929019912	-4.56392064784498	-0.869250055847324	1.61046313102755	3.16856493870267	2.51440665256062	4.54419277826076	7.5913798961456	5.19795807385051	"PENG_CRA001160"
"T13|T_cell"	"T13"	"T_cell"	"PDAC_TUMOR"	2.17250608428282	5.43553671628718	5.6852914534455	-3.51383682785772	4.37154392472851	-5.02109406371043	-6.78885836473252	-3.24850869678054	1.69568859348265	-0.58429974023013	-3.81356650096615	-0.246185988635865	-6.06014461357055	-4.85637656088513	6.71747102230054	2.42328227089672	4.57476894782943	-4.62901158757584	-0.655624507785774	1.22047395208855	2.11073017532327	2.72405192771644	4.19636025487877	6.01729901729734	4.26560800610728	"PENG_CRA001160"
"T13|endothelial"	"T13"	"endothelial"	"PDAC_TUMOR"	4.45416967265739	4.96444422312824	7.10576009324213	-5.00840829054856	8.35050129802998	-7.15768324877455	-8.56482255014984	-5.52201364612834	3.78564763684804	0.693364366449039	-6.78770570673702	-1.16546592966742	-7.41286789425353	-5.85747516605526	7.79155733884239	4.57086741251613	5.94496739561992	-5.19971422505614	0.128249874430951	2.36537478098036	3.35112127464803	3.57811941144517	4.82184622459214	8.00369473910279	5.61062884004043	"PENG_CRA001160"
"T13|fibroblast_caf"	"T13"	"fibroblast_caf"	"PDAC_TUMOR"	4.04763389768235	4.95045331170649	6.83548002166134	-4.96574078505469	6.80592990767721	-5.92504220568421	-8.3535476918645	-4.64240763514411	3.43934526393303	0.554434227957157	-5.57903831181921	-0.840568430351616	-5.85415683216502	-4.6876646111861	6.34425359501249	3.56660022426203	5.48881763905075	-4.42053894951713	-0.0704870612830113	2.42763402215031	3.59996086629612	2.83911968350283	4.29758825662034	7.41054434731753	4.84135387526078	"PENG_CRA001160"
"T13|malignant_epithelial"	"T13"	"malignant_epithelial"	"PDAC_TUMOR"	3.4202498424442	4.62121943909753	7.42160249041411	-4.7145466581073	7.11996629980767	-6.35271426259263	-8.48458428791655	-6.20527358496933	3.84091931955307	1.67124697514378	-7.08709351513766	-1.55829202362253	-6.77781332531682	-6.08635850025854	7.00962312207349	7.07750661633421	5.54510965871742	-4.81162327711394	-0.963604722936522	1.46193357696291	2.73872137485275	2.63972762867058	4.58603773944788	7.38981022303878	5.21121354464354	"PENG_CRA001160"
"T13|myeloid"	"T13"	"myeloid"	"PDAC_TUMOR"	2.74224669361182	5.56110235330066	6.3184759335673	-5.10072101134501	6.08475367232355	-6.01403842616117	-7.9069253127795	-5.17959818616571	2.83214913156897	-0.051849008542248	-5.25400164352908	-1.31662720874737	-6.60010701638455	-5.50409170368671	7.18310953888319	3.97323118416519	5.43963440229815	-4.74359818215004	-0.764104763532054	1.40939471383595	2.63198298664843	3.06012926302367	5.0692592680371	7.19011917134273	4.84264151564853	"PENG_CRA001160"
"T13|nonmalignant_epithelial"	"T13"	"nonmalignant_epithelial"	"PDAC_TUMOR"	3.66495284908655	4.83320390010344	6.9346364431542	-4.52150447972036	7.13087454697744	-6.12075540027032	-8.72143988038604	-5.82955461431437	4.0327993440744	1.11171990308365	-7.11938870080599	-1.30792862724944	-6.43813394723226	-5.87922113955743	7.24748091622838	6.49177785754364	5.39982203081313	-5.06749622823939	-0.691326184904131	1.44587139344142	3.43550915214657	3.16886520278182	4.64225317201561	8.0645404534949	5.43021487929368	"PENG_CRA001160"
"T14|endothelial"	"T14"	"endothelial"	"PDAC_TUMOR"	3.91616466049381	4.89510126975162	7.21348214816999	-4.77437261761589	8.39090006439732	-6.88589310961817	-8.40128681713259	-6.15708649037491	3.69424111176542	1.3377062260129	-6.47550523094364	-1.5309563658125	-6.67131282991449	-5.76703719891435	7.81625547535348	5.52452599183536	6.0482213903835	-5.03156859678806	0.000314886524070222	2.12746134382106	2.82714967751071	3.51637183250912	4.58960356122786	8.00176232980448	4.88803356153577	"PENG_CRA001160"
"T14|fibroblast_caf"	"T14"	"fibroblast_caf"	"PDAC_TUMOR"	3.63467043608736	4.766035026605	7.06001636973094	-4.93918635475507	6.96721726453332	-5.94058766719167	-8.2148780050565	-4.94936394125656	3.08173386278607	0.973947789949347	-6.05837311061482	-1.1907317015831	-5.97469596166164	-4.82920711908269	5.98875122830033	4.42021270655883	5.68398964540915	-4.53849925693296	-0.19212371392158	2.42443779335986	3.5496306125573	2.75883408682655	4.41446220146755	7.1503586586172	4.67342379598403	"PENG_CRA001160"
"T14|malignant_epithelial"	"T14"	"malignant_epithelial"	"PDAC_TUMOR"	3.35934788163863	4.7988638090793	6.92688650584524	-4.39978592326126	6.9129160438466	-6.09363738464425	-8.43107231132952	-6.56727440925915	3.5974445320715	1.0534718773748	-7.71735114957252	-1.92400072966186	-6.69384802774345	-6.06736720402823	7.12564077087973	7.2742223538724	5.94807873498288	-5.27796536347617	-0.61595593879917	0.770230170658149	2.74945363581544	2.72886250310109	4.69617439875264	7.77457373679476	5.28419980604368	"PENG_CRA001160"
"T14|myeloid"	"T14"	"myeloid"	"PDAC_TUMOR"	2.54464273648652	5.19378393095337	6.26309470051941	-4.48648119174541	6.0232925963582	-6.22145515075341	-7.61307507592341	-5.53402687367644	2.42678944365702	0.607642961479134	-5.59712395360846	-1.88182656885219	-7.16379303765421	-5.25873038450272	7.70187870820456	4.14378060890262	5.60018482136849	-4.9773299537967	-0.380520490061952	1.22258494437252	2.65797058388459	3.20942340733338	5.1167819936806	7.15538784500185	4.70389202248842	"PENG_CRA001160"
"T15|B_cell"	"T15"	"B_cell"	"PDAC_TUMOR"	2.88870842524863	6.25655020346196	6.18716987732003	-4.71086238882505	5.18677114255462	-4.93516137710038	-7.21582605104897	-4.49471946263571	2.22005026320994	0.28096301782085	-4.61612469443716	-0.856765336081429	-5.72214551492897	-4.80823555517066	6.12491975378948	2.37045687534196	4.69185411983638	-5.25965652337121	-1.12464611622975	1.4215340778137	3.11354513772969	3.4138270891609	5.28526132568443	7.12929666229389	4.91119967471577	"PENG_CRA001160"
"T15|T_cell"	"T15"	"T_cell"	"PDAC_TUMOR"	2.50117531758907	6.05849032542692	5.94846986082254	-4.93483143738141	5.67101898759906	-4.90699558383989	-7.3901290310167	-4.48099602889103	2.57453315939611	0.414154089675151	-5.03910668452317	-0.801758073125062	-6.3816215770018	-5.17720968269209	6.79406642349615	2.74769546754075	5.15597277761643	-5.24079045070886	-1.03906590120448	1.39390602434752	2.93469704098146	3.4225271522963	4.85991153997101	6.59253719344038	4.79296077556925	"PENG_CRA001160"
"T15|endothelial"	"T15"	"endothelial"	"PDAC_TUMOR"	4.89305324263057	4.76591648017116	7.25622873178834	-5.3222977585483	8.63491838890141	-7.40407557369555	-8.8186089962845	-5.78609580491866	3.81424892523095	1.07071116770314	-7.35598881390455	-1.43934155074153	-7.55279380311111	-5.87778662858532	7.98476218930106	4.36436398633903	5.89858485319532	-5.12951432551141	-0.0607809722265961	2.76008267829656	3.19240177028396	3.46454044865455	4.88295315667954	8.30972673783636	5.67316524774072	"PENG_CRA001160"
"T15|fibroblast_caf"	"T15"	"fibroblast_caf"	"PDAC_TUMOR"	4.62367558599934	4.97562298275391	7.19642301315274	-5.44209141774403	7.27499960068628	-6.48520479117097	-8.63260331788594	-5.10427970102137	3.56016215406972	0.57977433894997	-6.31455648481519	-1.02559850119619	-6.09648843009435	-5.05281996985857	6.66464818295389	3.59902058795559	5.82426547483891	-4.43466380941647	-0.0462177510115942	2.54107933225313	3.40692247579854	2.89486102580865	4.52800629043675	7.7181474275587	5.15981232069367	"PENG_CRA001160"
"T15|malignant_epithelial"	"T15"	"malignant_epithelial"	"PDAC_TUMOR"	3.9150078441325	4.88258828421863	6.79470141906271	-4.48663861682017	7.51928267898414	-6.80700589852873	-8.72379103157412	-6.58608344136193	4.07036526023133	1.33195759858225	-7.57371511557766	-1.57565290471402	-7.32231970331441	-6.13389371095357	6.94358886710512	7.00514568682625	5.59228295688902	-4.86478201807367	-0.627448390620345	1.41494782186789	3.1141995090182	2.44989511447635	4.99117835979006	7.46698843598754	5.37386901923229	"PENG_CRA001160"
"T15|myeloid"	"T15"	"myeloid"	"PDAC_TUMOR"	2.6265059602052	5.63533364419696	6.67909316451182	-4.8699078883916	6.29198306708927	-6.46296300907732	-7.9229127428648	-5.02226138230604	2.58515685605164	-0.191963508720849	-5.32300032135125	-1.44258287757259	-6.65263306683529	-5.15301000646997	7.1028896944409	3.53356825447328	5.37766458298445	-4.90492887027961	-1.0744495650208	1.83627688647441	2.61755368726472	2.83007236282043	4.88072050229594	7.27610480829435	4.99360908105963	"PENG_CRA001160"
"T15|nonmalignant_epithelial"	"T15"	"nonmalignant_epithelial"	"PDAC_TUMOR"	3.24257106887312	4.93029415268207	6.57665716592031	-4.64296678656689	7.08168160802639	-6.01498668003897	-8.52964616732006	-5.62155195154378	3.89999049798442	0.901953204673696	-7.29045052110275	-1.1828046753673	-6.11220239142968	-5.65081922327748	6.76475485307401	5.79448335631127	5.05114951981299	-4.92286280167011	-0.72743320584559	1.46417341582272	3.77615767328425	3.06138181281777	4.27378533508112	7.63582524348541	5.37686847350048	"PENG_CRA001160"
"T16|T_cell"	"T16"	"T_cell"	"PDAC_TUMOR"	2.53679391874484	5.72083328525016	6.00827675089298	-4.40740324726737	5.30881215835287	-4.96957436419842	-7.4081782419895	-4.23448984863069	1.68605582894987	0.635604746769777	-4.22595154765109	-0.734896181785517	-6.45936838892229	-4.92293269010601	6.75515371751166	2.87499509499161	5.04061663142617	-4.48482366132346	-1.00569473085137	1.82179147654534	2.02630728137698	2.66691008573322	4.82292082459136	6.38453315363083	4.05633947841198	"PENG_CRA001160"
"T16|endothelial"	"T16"	"endothelial"	"PDAC_TUMOR"	4.42567560996125	4.78600895044241	7.71097023640914	-4.97147570066218	8.06196490111911	-7.10518218276882	-8.66602680684813	-5.55984221612069	3.66603789138766	1.60306650675428	-6.17946835269509	-1.44969687670883	-7.65891867754258	-5.80081570027805	7.75654185509316	4.21180789477777	6.17549219422719	-4.7706095434645	0.13669271867789	2.5736289068193	2.80733507992652	3.15395511385274	4.88392247483596	7.79399842369999	5.1251026075805	"PENG_CRA001160"
"T16|fibroblast_caf"	"T16"	"fibroblast_caf"	"PDAC_TUMOR"	4.13015248357499	4.79926914394535	7.80205483418551	-5.05511387494181	6.7477266582052	-6.27059494384637	-8.4847705954744	-4.83252803789819	3.41412413583058	1.05987283684573	-5.39757929961533	-1.39767017649756	-6.57626691059974	-5.2642441126441	6.7217898564897	3.79859758305873	5.46808494689744	-4.03823658449036	-0.31742938261928	2.67547648753925	2.93638082754378	2.47989836859211	4.44909833197553	7.26032257454819	4.47645186157658	"PENG_CRA001160"
"T16|malignant_epithelial"	"T16"	"malignant_epithelial"	"PDAC_TUMOR"	4.12298908718755	5.4282206371067	7.58517048061903	-5.4194495493729	6.97220082925531	-6.58854931271773	-8.840564983052	-6.45028468293433	3.6871220121471	2.03154252370604	-6.75366500534735	-2.08229403302774	-7.1058561404593	-6.02423622512414	6.4741893026422	7.09719644665863	5.96586232455971	-4.7789095940643	0.193071515611131	1.13744519864306	3.21263383906415	3.00094226313521	4.82102326737763	7.27204149598221	5.42940684869231	"PENG_CRA001160"
"T16|myeloid"	"T16"	"myeloid"	"PDAC_TUMOR"	2.58284059853974	5.69650441137286	6.82507025505808	-4.71367314967809	5.67657438836933	-5.99446415917454	-7.69674194493106	-5.04842777626784	2.8363757281513	0.648659179814527	-4.73048808911086	-1.62503091145773	-6.95468080298266	-5.41075768838776	6.97423327973193	3.67288529313819	5.21938129243681	-4.28791041017506	-1.11052863616041	1.78450902180267	2.75924717200185	2.72383576982775	4.9729545495627	6.84269690273145	4.4234276934427	"PENG_CRA001160"
"T16|nonmalignant_epithelial"	"T16"	"nonmalignant_epithelial"	"PDAC_TUMOR"	3.2386456555351	4.81682450303148	6.66481280723759	-4.62947088090887	6.69013212898689	-5.96524243706118	-8.36129758762169	-5.61511833610194	4.03012784196736	1.10804440702408	-6.0080041290745	-1.05946460888063	-6.6786887185924	-5.99719466435334	6.85279773096059	6.02871559658417	5.29069115615796	-4.48511239934969	-1.06938592437597	1.43274678757	3.23349498858902	2.88457515065205	4.21473332014313	7.31129072950978	5.06717047332325	"PENG_CRA001160"
