cohort_id	feature_name	model_id	term	coefficient	std_error	ci_low	ci_high	p_value	patient_count	ROI_count	segment_count	replicate_unit	inferential_unit	random_effect_structure	model_converged	reduced_model_level	reduction_reason	influential_patient_check	q_value
HWANG_GSE202051_NAIVE	HALLMARK_PROTEIN_SECRETION	HWANG_GSE202051_NAIVE_MODEL_A	is_tumor	0.04794931370126859	0.0031372799735929087	0.04180024495302649	0.05409838244951069	9.817055033235028e-53	13	127	373	patient	segment	(1 | patient_id) + (1 | patient_id:ROI_id)	True	Level 2	lymphoid_fraction unavailable in official segment metadata; immune segment area used as myeloid_fraction	EXECUTED_LOPO	5.890233019941017e-52
HWANG_GSE202051_NAIVE	HALLMARK_PROTEIN_SECRETION	HWANG_GSE202051_NAIVE_MODEL_B	Moffitt50_contrast	0.0035173428471542132	0.0031898526108785	-0.0027347682701676468	0.009769453964476073	0.270172124247393	13	125	125	patient	segment	(1 | patient_id)	True	Level 2	lymphoid_fraction unavailable in official segment metadata; immune segment area used as myeloid_fraction	EXECUTED_LOPO	0.3242065490968716
HWANG_GSE202051_NAIVE	HALLMARK_PROTEIN_SECRETION	HWANG_GSE202051_NAIVE_MODEL_C	Moffitt50_contrast	0.002432886205685053	0.003308494303268416	-0.004051762628721043	0.008917535040091148	0.4621291396968623	13	125	125	patient	ROI	(1 | patient_id)	True	Level 1	none	EXECUTED_LOPO	0.4621291396968623
HWANG_GSE202051_NAIVE	HALLMARK_SPERMATOGENESIS	HWANG_GSE202051_NAIVE_MODEL_A	is_tumor	-0.00948903023108312	0.0032882944115680186	-0.015934087277756435	-0.0030439731844098044	0.003905445919071633	13	127	373	patient	segment	(1 | patient_id) + (1 | patient_id:ROI_id)	True	Level 2	lymphoid_fraction unavailable in official segment metadata; immune segment area used as myeloid_fraction	EXECUTED_LOPO	0.007810891838143266
HWANG_GSE202051_NAIVE	HALLMARK_SPERMATOGENESIS	HWANG_GSE202051_NAIVE_MODEL_B	Moffitt50_contrast	-0.012256879998945288	0.0040434176080162655	-0.020181978510657166	-0.004331781487233408	0.0024348957395695925	13	125	125	patient	segment	(1 | patient_id)	True	Level 2	lymphoid_fraction unavailable in official segment metadata; immune segment area used as myeloid_fraction	EXECUTED_LOPO	0.0073046872187087775
HWANG_GSE202051_NAIVE	HALLMARK_SPERMATOGENESIS	HWANG_GSE202051_NAIVE_MODEL_C	Moffitt50_contrast	-0.009453406514559929	0.005550025266932913	-0.02033145603774844	0.001424643008628582	0.08851030685281734	13	125	125	patient	ROI	(1 | patient_id)	True	Level 1	none	EXECUTED_LOPO	0.13276546027922603
